ts,price,atr,p_up,p_down,p_flat,p_risk,edge,conf,pred_cum_ret_5,action,reason_code,blocked,blocked_reason,portfolio_equity,position_ratio,state,trend_is_downtrend,trend_is_strong_downtrend,trend_score,ret_3_atr,ret_6_atr,ema_fast,ema_slow,breakdown_low_n,trend_reason_codes,fallback_action,reverse_confirm_count,hold_mode,trend_hold_bars,trend_break_count,entry_was_sentinel,sentinel_bars,peak_profit_atr,is_crash,is_model_blind_crash,crash_score,crash_reason_codes,drawdown_24h,ret_12_atr,range_expansion,entry_was_crash,crash_regime_id,trend_direction,trend_strength,trend_phase,trend_score_up,trend_score_down,trend_confidence,trend_age,trend_invalid_count,trend_is_confirmed,trend_is_broken,trend_is_accelerating,trend_is_exhausted,trend_signal_reason_codes,bp_p_long_entry_zone,bp_p_short_entry_zone,bp_p_hold_long,bp_p_hold_short,bp_p_exit_long,bp_p_exit_short,bp_expected_opportunity_roi,is_slow_uptrend,is_stable_slow_uptrend,slow_up_score,slope_24_atr,slope_48_atr,persistence_above_ema_fast,persistence_above_ema_mid,slow_up_exit_votes,entry_was_slow_up,slow_up_reason_codes,lifecycle,lifecycle_bars,min_hold_until,trend_exit_votes,bp_exit_count,runner_active,profit_atr
2025-11-27 04:00:00+00:00,91233.0,682.2354310810116,0.29064252972602844,0.30618128180503845,0.40317609906196594,0.4328198730945587,-0.01553875207901001,0.01553875207901001,0.023206176236271858,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-1.3228571236324917,0.20256936785153073,1.3228571236324917,90623.47986138416,88908.60792674306,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.006717474142623803,5.062915003588916,0.9267467558924841,0,0,UP,NORMAL,CONTINUATION,4.0,0.0,1.0,12,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 05:00:00+00:00,90932.0,681.8043288609392,0.29259076714515686,0.3079582154750824,0.39945101737976074,0.435754656791687,-0.015367448329925537,0.015367448329925537,0.07137665897607803,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-0.7244013848153933,-0.5916653545951182,0.7244013848153933,90712.82508086291,88965.82203583508,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.009994556341861749,1.671300623602248,0.7515408202610951,0,0,UP,NORMAL,CONTINUATION,4.0,0.0,1.0,13,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 06:00:00+00:00,91198.6,666.7111625137293,0.2922114133834839,0.3039533495903015,0.40383532643318176,0.4402768611907959,-0.011741936206817627,0.011741936206817627,0.07869953662157059,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-1.1579227158718863,0.22393505373015027,1.1579227158718863,90763.2988508813,89037.74946905741,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.0070919978225366664,1.6426903606514294,0.7081774844151053,0,0,UP,NORMAL,CONTINUATION,4.0,0.0,1.0,14,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 07:00:00+00:00,91361.5,645.5389366198906,0.28929775953292847,0.30870911478996277,0.4019930958747864,0.44023236632347107,-0.019411355257034302,0.019411355257034302,0.14075198769569397,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-0.41314316592034894,0.19905848076777435,0.41314316592034894,90840.20213705744,89230.42231612306,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.005318454001088768,2.2279058913635215,0.7379167350711037,0,0,UP,NORMAL,CONTINUATION,4.0,0.0,1.0,15,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 08:00:00+00:00,91440.2,620.8504411470418,0.292300283908844,0.30919525027275085,0.39850449562072754,0.4301544725894928,-0.01689496636390686,0.01689496636390686,0.09968467056751251,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-0.16880071761949855,0.8185546249449074,0.16880071761949855,90977.20547151865,89304.24465407766,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.004461622210125249,2.6241424536801423,0.5631348349274901,0,0,UP,NORMAL,CONTINUATION,4.0,0.0,1.0,16,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 09:00:00+00:00,91523.6,611.6396953508241,0.28802040219306946,0.31243062019348145,0.3995490074157715,0.4253943860530853,-0.024410218000411987,0.024410218000411987,0.07916682958602905,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-0.7754565369207341,0.5313585800110416,0.7754565369207341,91086.5507786477,89507.08707288723,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.00444133102872879,2.257538237782301,0.5816352704909274,0,0,UP,STRONG,CONTINUATION,5.0,0.0,1.0,17,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 10:00:00+00:00,91566.0,596.8797171114796,0.28669095039367676,0.31594905257225037,0.3973599970340729,0.4528774619102478,-0.02925810217857361,0.02925810217857361,0.17033296823501587,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-0.557901350060125,0.34261509335524193,0.557901350060125,91174.80673159164,89580.22122311484,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.00398012006713655,2.0699312852831366,0.5985608632319952,0,0,UP,NORMAL,CONTINUATION,4.0,0.0,1.0,18,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 11:00:00+00:00,91334.9,576.7740230320878,0.2853243947029114,0.3132322430610657,0.4014434218406677,0.43567290902137756,-0.027907848358154297,0.027907848358154297,0.08114106953144073,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-0.6985404749713902,-0.18256716806773512,0.6985404749713902,91197.88732816547,89703.82620218172,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.006493937360154689,1.5548550458037818,0.6041600478424134,0,0,UP,NORMAL,CONTINUATION,4.0,0.0,1.0,19,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 12:00:00+00:00,90954.6,571.5901642440814,0.2861689627170563,0.3076643645763397,0.4061667025089264,0.4348984956741333,-0.021495401859283447,0.021495401859283447,0.06034534052014351,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,0.4268792839056039,-0.9954684940257731,-0.4268792839056039,91250.47010512186,89817.69644963986,0,CLOSE_LT_EMA_FAST,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.010630695112360256,0.9237387782875364,0.6246644519967058,0,0,NONE,WEAK,NONE,2.0,2.0,0.0,19,1,0,0,0,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 13:00:00+00:00,90813.7,575.9408667980756,0.2838783264160156,0.3070228397846222,0.40909886360168457,0.45331084728240967,-0.023144513368606567,0.023144513368606567,0.0464259497821331,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,0.9511393123489901,-1.3062104868202704,-0.9511393123489901,91215.6853450998,89843.64270194818,0,CLOSE_LT_EMA_FAST,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.012163351350293006,-0.48807093957887043,0.7377432301986451,0,0,NONE,WEAK,NONE,2.0,2.0,0.0,0,2,0,1,0,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 14:00:00+00:00,90744.6,564.3950905982123,0.287765771150589,0.3129950761795044,0.399239182472229,0.45442262291908264,-0.025229305028915405,0.025229305028915405,0.02721434272825718,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,1,0,1.2324699693307264,-1.045898537803224,-1.2324699693307264,91104.67084153093,89813.34795567376,0,DOWN_RET6_ATR|CLOSE_LT_EMA_FAST,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.012914994686283987,-1.046784442036498,0.8147131629229287,0,0,NONE,WEAK,NONE,2.0,1.0,0.5,0,3,0,1,0,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 15:00:00+00:00,90912.9,549.6097269840539,0.29051998257637024,0.3163292407989502,0.3931507170200348,0.45371001958847046,-0.025809258222579956,0.025809258222579956,0.06950593739748001,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,1.1111520957811036,-0.07587201963989533,-1.1111520957811036,91099.91341531073,89886.51266499028,0,CLOSE_LT_EMA_FAST,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.01108429174203951,-0.24817610261101908,0.7556622875170617,0,0,NONE,WEAK,NONE,2.0,1.0,0.5,0,4,0,1,0,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 16:00:00+00:00,91410.1,561.7518893423361,0.28899136185646057,0.31601253151893616,0.39499610662460327,0.4452795684337616,-0.027021169662475586,0.027021169662475586,0.03539276123046875,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,0.2775246562722061,1.0616786722306115,-0.2775246562722061,91107.08745049051,90008.08224966562,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.0056759405603494795,0.31526373717646666,0.8193674667765483,0,0,UP,WEAK,EARLY,3.0,0.0,1.0,0,5,0,1,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 17:00:00+00:00,91431.0,546.3267543893122,0.2818480432033539,0.31956836581230164,0.39858368039131165,0.4428085386753082,-0.037720322608947754,0.037720322608947754,-0.02707352302968502,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-0.17590205719913363,1.2563909683816543,0.17590205719913363,91192.83318793873,90123.2092693446,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.005448598364658941,0.9133728048112628,0.9003567445282078,0,0,UP,WEAK,EARLY,3.0,0.0,1.0,0,6,0,1,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 18:00:00+00:00,91741.1,543.2105576472183,0.2980070412158966,0.3149830102920532,0.3870099186897278,0.42279568314552307,-0.016975969076156616,0.016975969076156616,0.027830488979816437,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-1.4478731845833954,1.5246389974214685,1.4478731845833954,91299.12579101883,90228.7613665896,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.0020754493271648577,0.9986919296077458,1.010666752602243,0,0,UP,NORMAL,EARLY,4.0,0.0,1.0,1,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 19:00:00+00:00,91489.0,524.7312321009884,0.29260972142219543,0.31530821323394775,0.3920821249485016,0.42427244782447815,-0.02269849181175232,0.02269849181175232,0.0007681816350668669,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-1.2869445512060476,0.1503626907894998,1.2869445512060476,91338.93869335573,90227.13940363358,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.004817696577575248,0.24298153454578758,0.7405180161777911,0,0,UP,WEAK,EARLY,3.0,0.0,1.0,1,1,0,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 20:00:00+00:00,91387.6,501.6647155223467,0.29993972182273865,0.31187164783477783,0.3881886601448059,0.4216865599155426,-0.011931926012039185,0.011931926012039185,-0.03401815518736839,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-1.2817325598243265,-0.08651196438004403,1.2817325598243265,91357.6596593624,90211.31823932503,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.0059206869432698594,-0.10485090613802238,0.6687235319476244,0,0,UP,WEAK,EARLY,3.0,0.0,1.0,0,2,0,1,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 21:00:00+00:00,91373.4,494.86009298503683,0.2970203459262848,0.3145822286605835,0.3883974552154541,0.428356409072876,-0.017561882734298706,0.017561882734298706,0.02471539005637169,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-0.9305660458943579,-0.7430382954948235,0.9305660458943579,91365.79285109622,90289.85133839333,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.006075149104935229,-0.3035201304958597,0.6194685659261113,0,0,UP,WEAK,REVERSAL_RISK,2.0,0.0,1.0,0,3,0,1,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 22:00:00+00:00,91285.0,494.62722920039175,0.30345454812049866,0.3205658495426178,0.37597957253456116,0.4229186177253723,-0.01711130142211914,0.01711130142211914,-0.004654876422137022,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,0.25291773807568363,-0.4124318030970189,-0.25291773807568363,91322.23226282312,90361.64701621984,0,CLOSE_LT_EMA_FAST,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.007036730449386908,-0.5681045915208937,0.7692186639389537,0,0,NONE,NONE,NONE,1.0,1.0,0.0,0,4,0,1,0,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-27 23:00:00+00:00,91292.2,484.30385568607846,0.30947989225387573,0.31556931138038635,0.3749508857727051,0.4221571087837219,-0.00608941912651062,0.00608941912651062,-0.015251973643898964,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,0.28659693366135797,-0.19698377140702794,-0.28659693366135797,91266.38262673601,90351.33463884739,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.006958411606852399,-0.08816778866958858,0.8685304709382374,0,0,UP,WEAK,REVERSAL_RISK,2.0,0.0,1.0,0,5,0,1,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-28 00:00:00+00:00,91173.3,475.65358027993085,0.30909264087677,0.3211728632450104,0.3697344958782196,0.43408694863319397,-0.012080222368240356,0.012080222368240356,0.07979647815227509,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,1.1937259037677004,-0.4206843137441092,-1.1937259037677004,91233.08192634712,90460.81445095294,0,CLOSE_LT_EMA_FAST,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.008251760270373998,0.4597884028777585,0.8492088663354288,0,0,NONE,NONE,NONE,0.0,1.0,1.0,0,6,0,1,0,0,CLOSE_LT_EMA_FAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-28 01:00:00+00:00,90754.3,471.91403883136456,0.311476469039917,0.31486940383911133,0.37365415692329407,0.42658790946006775,-0.003392934799194336,0.003392934799194336,-0.02099582552909851,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,1,0,1.5568513321184272,-1.1245692145845216,-1.5568513321184272,91150.11487552602,90446.39255520406,0,DOWN_RET6_ATR|CLOSE_LT_EMA_FAST,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.012809481801202782,-0.125870381281919,0.833972301201519,0,0,NONE,NONE,NONE,1.0,1.0,0.0,0,7,0,1,0,0,CLOSE_LT_EMA_FAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-28 02:00:00+00:00,91035.7,473.8701789148388,0.31221437454223633,0.30977603793144226,0.3780095875263214,0.43192151188850403,0.0024383366107940674,0.0024383366107940674,-0.12713183462619781,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,0.7426084519727716,-0.5412874905683751,-0.7426084519727716,91155.1838706116,90487.45860258023,0,CLOSE_LT_EMA_FAST,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.00974852037214502,0.614303269023194,0.9905532283692176,0,0,NONE,WEAK,NONE,1.0,2.0,0.5,0,8,0,1,0,0,CLOSE_LT_EMA_FAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-28 03:00:00+00:00,91168.0,462.20088042092175,0.3159455358982086,0.3121107220649719,0.37194374203681946,0.44223564863204956,0.0038348138332366943,0.0038348138332366943,-0.08160732686519623,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,0.44439551870376887,-0.011466875604339509,-0.44439551870376887,91224.13218543878,90639.58564551649,0,CLOSE_LT_EMA_FAST,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.008309411640572972,0.5519245220123526,0.9730518840007937,0,0,NONE,NONE,NONE,1.0,1.0,0.0,0,9,0,1,0,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-28 04:00:00+00:00,91381.4,455.29367467657016,0.3122889995574951,0.3142330050468445,0.3734780251979828,0.4287155270576477,-0.0019440054893493652,0.0019440054893493652,-0.03088167868554592,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-0.21173147215030927,1.3773527612600114,0.21173147215030927,91251.14262199578,90952.05463558421,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.0059881281687858,-0.06303623704062974,0.9216412789899842,0,0,UP,WEAK,REVERSAL_RISK,2.0,0.0,1.0,0,10,0,1,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-28 05:00:00+00:00,91576.6,453.5655550568156,0.30418169498443604,0.3157805800437927,0.38003775477409363,0.4223920404911041,-0.01159888505935669,0.01159888505935669,-0.062136247754096985,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-0.6270317417829129,1.192550875985839,0.6270317417829129,91342.98580455712,91027.86793567605,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.00386481732673849,0.3210120309549682,0.8895316721403715,0,0,UP,WEAK,EARLY,3.0,0.0,1.0,0,11,0,1,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-28 06:00:00+00:00,91255.3,453.996586838471,0.29813912510871887,0.317526638507843,0.3843342363834381,0.4261888265609741,-0.019387513399124146,0.019387513399124146,-0.05173388496041298,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-0.18061809797080053,0.19229219454696844,0.18061809797080053,91295.53590298569,91015.80021685078,0,CLOSE_LT_EMA_FAST,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.007359795674841796,-1.070052097490432,1.0104365661887404,0,0,NONE,NONE,NONE,1.0,1.0,0.0,0,12,0,1,0,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-28 07:00:00+00:00,90870.2,471.9825449214365,0.30191487073898315,0.3088172674179077,0.3892678916454315,0.428518682718277,-0.0069023966789245605,0.0069023966789245605,-0.11663255095481873,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-0.24555992853355674,-1.0830909013490924,0.24555992853355674,91216.44026286344,90992.73960214006,0,CLOSE_LT_EMA_FAST,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.01154876598873733,-1.3110654337926941,1.242255356812843,0,0,NONE,NONE,NONE,0.0,1.0,1.0,0,13,0,1,0,0,CLOSE_LT_EMA_FAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-28 08:00:00+00:00,91649.9,496.58379171276204,0.3104437291622162,0.3117372989654541,0.3778189718723297,0.45106208324432373,-0.001293569803237915,0.001293569803237915,-0.08413353562355042,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-1.2368506790798914,0.147608522918499,1.2368506790798914,91281.21352880906,91073.14292913934,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.0030674879992690363,0.52820894354061,1.4682990979643824,0,0,NONE,NONE,NONE,1.0,0.0,1.0,0,14,0,1,0,0,CLOSE_GT_EMA_FAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-28 09:00:00+00:00,91560.8,495.7849494475644,0.30023354291915894,0.3173970878124237,0.38236936926841736,0.43553441762924194,-0.01716354489326477,0.01716354489326477,-0.04722994565963745,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-0.7922789920058809,0.6161945826318606,0.7922789920058809,91312.31868309285,91124.8921336865,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.003202874095041053,0.3779864641087268,1.4883100275221548,0,0,NONE,NONE,NONE,1.0,0.0,1.0,0,15,0,1,0,0,CLOSE_GT_EMA_FAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-28 10:00:00+00:00,91802.8,488.6931673441669,0.30898305773735046,0.3214051425457001,0.36961179971694946,0.4303467869758606,-0.01242208480834961,0.01242208480834961,-0.013491146266460419,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-0.8622997581286699,1.908354898981457,0.8622997581286699,91388.74724171917,91176.09038629026,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.0005682869740351038,1.0595605476008982,1.2600066773008793,0,0,UP,WEAK,REVERSAL_RISK,2.0,0.0,1.0,0,16,0,1,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-28 11:00:00+00:00,91382.9,524.6865125338697,0.3010621666908264,0.3191579282283783,0.3797798752784729,0.4156043231487274,-0.01809576153755188,0.01809576153755188,-0.06838202476501465,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,0.36917282105189975,-0.5088752876657269,-0.36917282105189975,91371.83093628175,91185.71372933073,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.006707608695652234,0.17286512581003727,1.3085514834205934,0,0,UP,WEAK,REVERSAL_RISK,2.0,0.0,1.0,0,17,0,1,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2025-11-28 12:00:00+00:00,91468.4,508.3589044957366,0.3118761479854584,0.31758663058280945,0.37053728103637695,0.43191835284233093,-0.005710482597351074,0.005710482597351074,-0.052828215062618256,HOLD,HOLD_NO_ENTRY,0,,0.8681356844783547,0.0,FLAT,0,0,-0.419192027749321,-0.18176134849386444,0.419192027749321,91330.24524448853,91291.3785769473,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.005778260869565233,0.5804953889668045,1.19816208818067,0,0,UP,WEAK,REVERSAL_RISK,2.0,0.0,1.0,0,18,0,1,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
