bar_idx,time,close,high,low,atr,leg_id,leg_type,is_leg_confirmed,leg_progress_ratio,sub_phase,align_direction,chop_hard,trend_signal_reason_codes,segment_reason_codes,label_leg_progress_ratio,eligible_participate_long,eligible_participate_short,ideal_participate_long,ideal_participate_short,forward_leg_roi_12,forward_leg_roi_24,forward_leg_roi_48
1816,2025-09-08 19:00:00+00:00,112051.0,112425.3,111927.0,414.13447155641006,113,RANGE_LEG,0,0.625,IMPULSE,NONE,0,EMA_BULL_STACK|RET12_UP|CLOSE_LT_EMA_FAST,LEG_START,0.75,0,0,0,0,0.0,0.0,0.0
1817,2025-09-08 20:00:00+00:00,111919.4,112100.0,111847.0,402.6248664452379,113,RANGE_LEG,0,0.6875,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,0.8333333333333334,0,0,0,0,0.0,0.0,0.0
1818,2025-09-08 21:00:00+00:00,112271.8,112289.7,111880.0,403.1302331277207,113,RANGE_LEG,0,0.75,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.9166666666666666,0,0,0,0,0.0,0.0,0.0
1819,2025-09-08 22:00:00+00:00,112186.7,112460.4,112160.0,395.7923593328831,113,RANGE_LEG,0,0.8125,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,1.0,0,0,0,0,0.0,0.0,0.0
1820,2025-09-08 23:00:00+00:00,112012.6,112255.0,111931.7,390.6143336662488,114,RANGE_LEG,0,0.0625,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,0.0,0,0,0,0,0.0,0.0,0.0
1821,2025-09-09 00:00:00+00:00,111597.9,112055.7,111409.0,408.90616697580225,114,TRANSITION_LEG,0,0.23529411764705882,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,0.1,0,0,0,0,0.0,0.0,0.0
1822,2025-09-09 01:00:00+00:00,111313.1,111700.0,111220.0,413.9842979061021,114,TRANSITION_LEG,0,0.35294117647058826,PULLBACK,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,0.2,0,0,0,0,0.0,0.0,0.0
1823,2025-09-09 02:00:00+00:00,111280.0,111399.9,111050.0,409.4068480556658,114,TRANSITION_LEG,0,0.47058823529411764,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST|RET12_DOWN,LEG_START,0.3,0,0,0,0,0.0,0.0,0.0
1824,2025-09-09 03:00:00+00:00,111657.6,111705.1,111186.1,417.23493033740397,114,TRANSITION_LEG,0,0.5882352941176471,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST|RET12_DOWN,LEG_START,0.4,0,0,0,0,0.0,0.0,0.0
1825,2025-09-09 04:00:00+00:00,111979.9,112073.4,111576.7,422.9110067418749,114,RANGE_LEG,0,0.375,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.5,0,0,0,0,0.0,0.0,0.0
1826,2025-09-09 05:00:00+00:00,112152.2,112217.8,111800.1,422.5387919745979,114,RANGE_LEG,0,0.4375,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.6,0,0,0,0,0.0,0.0,0.0
1827,2025-09-09 06:00:00+00:00,112989.5,113131.6,112115.8,464.91459254784115,114,FAST_UP_LEG,0,0.6153846153846154,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.7,0,0,0,0,-0.016741378623677472,-0.011033768624518181,0.011417875112289247
1828,2025-09-09 07:00:00+00:00,112950.1,113238.0,112699.9,470.1421216515672,114,TRANSITION_LEG,0,1.0,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.8,0,0,0,0,0.0,0.0,0.0
1829,2025-09-09 08:00:00+00:00,112965.8,113134.3,112852.4,456.6962558193131,114,TRANSITION_LEG,0,1.0,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.9,0,0,0,0,0.0,0.0,0.0
1830,2025-09-09 09:00:00+00:00,112928.7,113032.8,112870.3,435.682237546505,114,TRANSITION_LEG,0,1.0,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,1.0,0,0,0,0,0.0,0.0,0.0
1831,2025-09-09 10:00:00+00:00,112690.2,113011.8,112588.4,434.80493486461245,115,RANGE_LEG,0,0.06451612903225806,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.0,0,0,0,0,0.0,0.0,0.0
1832,2025-09-09 11:00:00+00:00,112397.4,112769.2,112350.0,433.6902966599971,115,TRANSITION_LEG,0,0.23529411764705882,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.25,0,0,0,0,0.0,0.0,0.0
1833,2025-09-09 12:00:00+00:00,112626.5,112793.8,112350.0,434.4124183271404,115,RANGE_LEG,0,0.1935483870967742,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.5,0,0,0,0,0.0,0.0,0.0
1834,2025-09-09 13:00:00+00:00,112712.9,112900.0,112429.4,436.997245589488,115,RANGE_LEG,0,0.25806451612903225,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|RET12_UP,LEG_START,0.75,0,0,0,0,0.0,0.0,0.0
1835,2025-09-09 14:00:00+00:00,111709.5,112897.4,111452.4,508.997442333096,115,TRANSITION_LEG,0,0.5882352941176471,IMPULSE,NONE,0,CLOSE_LT_EMA_FAST,LEG_START,1.0,0,0,0,0,0.0,0.0,0.0
1836,2025-09-09 15:00:00+00:00,110830.1,111793.5,110714.9,549.6833393093038,116,RANGE_LEG,0,0.06451612903225806,IMPULSE,NONE,0,CLOSE_LT_EMA_FAST|RET12_DOWN,LEG_START,0.0,0,0,0,0,0.0,0.0,0.0
1837,2025-09-09 16:00:00+00:00,110915.1,111095.6,110738.6,535.9202436443536,116,TRANSITION_LEG,0,0.23529411764705882,IMPULSE,NONE,0,CLOSE_LT_EMA_FAST|RET12_DOWN,LEG_START,0.14285714285714285,0,0,0,0,0.0,0.0,0.0
1838,2025-09-09 17:00:00+00:00,110984.9,111153.0,110838.6,520.0973690983279,116,TRANSITION_LEG,0,0.35294117647058826,IMPULSE,NONE,0,CLOSE_LT_EMA_FAST|RET12_DOWN,LEG_START,0.2857142857142857,0,0,0,0,0.0,0.0,0.0
1839,2025-09-09 18:00:00+00:00,111097.9,111269.3,110880.1,510.7475570198757,116,TRANSITION_LEG,0,0.47058823529411764,IMPULSE,NONE,0,CLOSE_LT_EMA_FAST|RET12_DOWN,LEG_START,0.42857142857142855,0,0,0,0,0.0,0.0,0.0
1840,2025-09-09 19:00:00+00:00,111242.3,111342.0,111076.0,493.2655886613132,116,TRANSITION_LEG,0,0.5882352941176471,IMPULSE,NONE,0,CLOSE_LT_EMA_FAST|RET12_DOWN,LEG_START,0.5714285714285714,0,0,0,0,0.0,0.0,0.0
1841,2025-09-09 20:00:00+00:00,111487.4,111490.6,111041.1,490.1394751855051,116,TRANSITION_LEG,0,0.7058823529411765,IMPULSE,NONE,0,CLOSE_LT_EMA_FAST|RET12_DOWN,LEG_START,0.7142857142857143,0,0,0,0,0.0,0.0,0.0
1842,2025-09-09 21:00:00+00:00,111241.9,111692.3,111212.5,489.4009412436835,116,TRANSITION_LEG,0,0.8235294117647058,IMPULSE,NONE,0,CLOSE_LT_EMA_FAST|RET12_DOWN,LEG_START,0.8571428571428571,0,0,0,0,0.0,0.0,0.0
1843,2025-09-09 22:00:00+00:00,111510.0,111585.0,111201.6,481.82944544056284,116,TRANSITION_LEG,0,0.9411764705882353,IMPULSE,NONE,0,CLOSE_LT_EMA_FAST|RET12_DOWN,LEG_START,1.0,0,0,0,0,0.0,0.0,0.0
1844,2025-09-09 23:00:00+00:00,111499.9,111530.5,111308.2,463.2916279090943,117,RANGE_LEG,0,0.06451612903225806,IMPULSE,NONE,0,CLOSE_LT_EMA_FAST|RET12_DOWN,LEG_START,0.0,0,0,0,0,0.0,0.0,0.0
1845,2025-09-10 00:00:00+00:00,110971.3,111533.3,110873.8,477.3065116298733,117,TRANSITION_LEG,0,0.2222222222222222,IMPULSE,NONE,0,CLOSE_LT_EMA_FAST|RET12_DOWN,LEG_START,0.047619047619047616,0,0,0,0,0.0,0.0,0.0
1846,2025-09-10 01:00:00+00:00,110955.8,111182.9,110855.8,466.5774750848817,117,TRANSITION_LEG,0,0.3333333333333333,IMPULSE,NONE,0,CLOSE_LT_EMA_FAST|RET12_DOWN,LEG_START,0.09523809523809523,0,0,0,0,0.0,0.0,0.0
1847,2025-09-10 02:00:00+00:00,111357.6,111505.7,110955.7,472.53622686453303,117,RANGE_LEG,0,0.25806451612903225,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST,LEG_START,0.14285714285714285,0,0,0,0,0.0,0.0,0.0
1848,2025-09-10 03:00:00+00:00,111498.9,111545.0,111304.4,455.96935351706685,117,RANGE_LEG,0,0.3225806451612903,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST,LEG_START,0.19047619047619047,0,0,0,0,0.0,0.0,0.0
1849,2025-09-10 04:00:00+00:00,111482.1,111607.0,111351.9,441.6215425515625,117,RANGE_LEG,0,0.3870967741935484,EXHAUSTION,NONE,0,CLOSE_GT_EMA_FAST,LEG_START,0.23809523809523808,0,0,0,0,0.0,0.0,0.0
1850,2025-09-10 05:00:00+00:00,111529.9,111674.2,111316.8,435.6057180835934,117,RANGE_LEG,0,0.45161290322580644,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST,LEG_START,0.2857142857142857,0,0,0,0,0.0,0.0,0.0
1851,2025-09-10 06:00:00+00:00,111742.8,111929.5,111342.0,446.455309649051,117,RANGE_LEG,0,0.5161290322580645,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST,LEG_START,0.3333333333333333,0,0,0,0,0.0,0.0,0.0
1852,2025-09-10 07:00:00+00:00,112500.1,112555.0,111710.0,474.92278753126163,117,TRANSITION_LEG,0,1.0,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|RET12_UP,LEG_START,0.38095238095238093,0,0,0,0,0.0,0.0,0.0
1853,2025-09-10 08:00:00+00:00,112333.0,112832.0,112280.0,480.4283027076001,117,TRANSITION_LEG,0,1.0,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|RET12_UP,LEG_START,0.42857142857142855,0,0,0,0,0.0,0.0,0.0
1854,2025-09-10 09:00:00+00:00,112240.3,112395.0,112060.0,470.0405667999144,117,TRANSITION_LEG,0,1.0,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|RET12_UP,LEG_START,0.47619047619047616,0,0,0,0,0.0,0.0,0.0
1855,2025-09-10 10:00:00+00:00,112234.1,112394.0,112163.8,452.9090977427775,117,FAST_UP_LEG,1,0.9230769230769231,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.5238095238095238,0,0,0,0,0.014232751008828814,0.015761698093538414,0.02400607302058811
1856,2025-09-10 11:00:00+00:00,112266.4,112379.3,112106.5,440.04416218972216,117,FAST_UP_LEG,1,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|RET12_UP,LEG_START,0.5714285714285714,0,0,0,0,0.01452259981615166,0.015093563167608475,0.02312891479552213
1857,2025-09-10 12:00:00+00:00,113388.0,113530.0,112266.4,498.869579176171,117,FAST_UP_LEG,1,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.6190476190476191,0,0,0,0,0.003928987194412107,0.004779165343775304,0.014529756235227714
1858,2025-09-10 13:00:00+00:00,113911.3,114287.9,113343.7,530.6788949493015,117,FAST_UP_LEG,1,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.6666666666666666,0,0,0,0,-0.0005170689826207648,0.00584841012261292,0.010563482288412149
1859,2025-09-10 14:00:00+00:00,113872.4,114236.9,113754.9,527.2018310243513,117,FAST_UP_LEG,1,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.7142857142857143,0,0,0,0,-0.0008570997010688391,0.004634134346865541,0.011778095482311884
1860,2025-09-10 15:00:00+00:00,113801.3,114067.2,113648.1,519.4802716654685,117,FAST_UP_LEG,1,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.7619047619047619,0,0,0,0,0.0048602256740475835,0.0028207059146073024,0.01110356384329521
1861,2025-09-10 16:00:00+00:00,113723.9,113888.5,113532.8,507.7816808322206,117,FAST_UP_LEG,1,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.8095238095238095,0,0,0,0,0.003332632806296654,0.006194828000094967,0.015046089696185287
1862,2025-09-10 17:00:00+00:00,113693.8,114046.8,113366.2,520.1258464870624,117,FAST_UP_LEG,1,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.8571428571428571,0,0,0,0,0.004585122495685806,0.007390904341309754,0.018053754910118153
1863,2025-09-10 18:00:00+00:00,113550.0,113858.9,113304.1,522.6025717379857,117,FAST_UP_LEG,1,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.9047619047619048,0,0,0,0,0.006425363276089879,0.006204315279612505,0.02530955526199907
1864,2025-09-10 19:00:00+00:00,113525.2,113581.2,113111.0,518.859530899558,117,FAST_UP_LEG,1,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.9523809523809523,0,0,0,0,0.004534676001451686,0.007445923900596545,0.02674208017250803
1865,2025-09-10 20:00:00+00:00,113513.6,113889.6,113500.0,509.6267072638757,117,FAST_UP_LEG,1,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,1.0,0,0,0,0,0.004334282411975305,0.007307494432385194,0.022681863670960985
1866,2025-09-10 21:00:00+00:00,113782.8,113796.6,113468.4,496.6676567450283,118,RANGE_LEG,0,0.06451612903225806,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.0,0,0,0,0,0.0,0.0,0.0
1867,2025-09-10 22:00:00+00:00,113831.5,113942.8,113645.4,482.4342526918126,118,TRANSITION_LEG,0,0.2222222222222222,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.029411764705882353,0,0,0,0,0.0,0.0,0.0
1868,2025-09-10 23:00:00+00:00,113896.8,114005.0,113732.0,467.47466321382603,118,TRANSITION_LEG,0,0.3333333333333333,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.058823529411764705,0,0,0,0,0.0,0.0,0.0
1869,2025-09-11 00:00:00+00:00,113833.5,113948.8,113614.5,457.96218726998154,118,TRANSITION_LEG,0,0.4444444444444444,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.08823529411764706,0,0,0,0,0.0,0.0,0.0
1870,2025-09-11 01:00:00+00:00,113852.4,114142.4,113779.4,451.1791738935543,118,TRANSITION_LEG,0,0.5555555555555556,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.11764705882352941,0,0,0,0,0.0,0.0,0.0
1871,2025-09-11 02:00:00+00:00,113774.8,113904.7,113663.7,436.1663757583005,118,RANGE_LEG,0,0.3870967741935484,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.14705882352941177,0,0,0,0,0.0,0.0,0.0
1872,2025-09-11 03:00:00+00:00,114354.4,114433.2,113774.7,452.0473489184219,118,TRANSITION_LEG,0,0.7777777777777778,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.17647058823529413,0,0,0,0,0.0,0.0,0.0
1873,2025-09-11 04:00:00+00:00,114102.9,114359.5,114020.5,443.9725382813918,118,TRANSITION_LEG,0,0.8888888888888888,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.20588235294117646,0,0,0,0,0.0,0.0,0.0
1874,2025-09-11 05:00:00+00:00,114215.1,114290.0,113912.5,439.224499832721,118,TRANSITION_LEG,0,1.0,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.23529411764705882,0,0,0,0,0.0,0.0,0.0
1875,2025-09-11 06:00:00+00:00,114279.6,114419.9,114017.7,436.5798927018122,118,TRANSITION_LEG,0,1.0,EXHAUSTION,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.2647058823529412,0,0,0,0,0.0,0.0,0.0
1876,2025-09-11 07:00:00+00:00,114040.0,114279.6,113900.0,432.5099003659689,118,RANGE_LEG,0,0.7096774193548387,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.29411764705882354,0,0,0,0,0.0,0.0,0.0
1877,2025-09-11 08:00:00+00:00,114005.6,114161.0,113917.1,419.0377646255422,118,RANGE_LEG,0,0.7741935483870968,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,0.3235294117647059,0,0,0,0,0.0,0.0,0.0
1878,2025-09-11 09:00:00+00:00,113857.5,114037.5,113722.2,411.62792429514656,118,RANGE_LEG,0,0.8387096774193549,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,0.35294117647058826,0,0,0,0,0.0,0.0,0.0
1879,2025-09-11 10:00:00+00:00,114003.1,114065.0,113839.9,398.3045011312079,118,RANGE_LEG,0,0.9032258064516129,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,0.38235294117647056,0,0,0,0,0.0,0.0,0.0
1880,2025-09-11 11:00:00+00:00,113960.9,114063.1,113850.0,385.07560819326494,118,RANGE_LEG,0,0.967741935483871,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,0.4117647058823529,0,0,0,0,0.0,0.0,0.0
1881,2025-09-11 12:00:00+00:00,113929.9,114500.0,113451.0,432.4987790366032,118,RANGE_LEG,0,1.0,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,0.4411764705882353,0,0,0,0,0.0,0.0,0.0
1882,2025-09-11 13:00:00+00:00,114577.5,114691.7,113340.7,498.1060091054173,118,SLOW_DOWN_LEG,1,1.0,IMPULSE,DOWN,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.47058823529411764,0,0,0,0,-0.0065632432196548185,-0.004687656826165746,-0.00985271977482485
1883,2025-09-11 14:00:00+00:00,114400.1,114630.0,113871.5,516.7055798836018,118,RANGE_LEG,0,1.0,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.5,0,0,0,0,0.0,0.0,0.0
1884,2025-09-11 15:00:00+00:00,114122.3,114646.8,113926.4,531.255181320488,118,RANGE_LEG,0,1.0,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,0.5294117647058824,0,0,0,0,0.0,0.0,0.0
1885,2025-09-11 16:00:00+00:00,114428.4,114541.1,114122.3,523.2226683690247,118,RANGE_LEG,0,1.0,EXHAUSTION,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.5588235294117647,0,0,0,0,0.0,0.0,0.0
1886,2025-09-11 17:00:00+00:00,114534.1,114554.4,114274.3,505.8567634855224,118,RANGE_LEG,0,1.0,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.5882352941176471,0,0,0,0,0.0,0.0,0.0
1887,2025-09-11 18:00:00+00:00,114254.5,114564.0,114008.5,509.4027089508422,118,TRANSITION_LEG,0,1.0,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.6176470588235294,0,0,0,0,0.0,0.0,0.0
1888,2025-09-11 19:00:00+00:00,114370.5,114478.7,114130.3,497.9025154543531,118,TRANSITION_LEG,0,1.0,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.6470588235294118,0,0,0,0,0.0,0.0,0.0
1889,2025-09-11 20:00:00+00:00,114343.1,114440.6,114195.0,479.880907207614,118,TRANSITION_LEG,0,1.0,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.6764705882352942,0,0,0,0,0.0,0.0,0.0
1890,2025-09-11 21:00:00+00:00,114426.4,114473.3,114336.2,455.3965566927848,118,RANGE_LEG,0,1.0,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.7058823529411765,0,0,0,0,0.0,0.0,0.0
1891,2025-09-11 22:00:00+00:00,115037.3,115218.9,114375.3,483.125374071871,118,SLOW_UP_LEG,0,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.7352941176470589,0,0,0,0,-0.000946649478038938,0.008133014248421958,0.006875161360706433
1892,2025-09-11 23:00:00+00:00,115427.0,115439.0,115031.9,477.69499020959495,118,SLOW_UP_LEG,1,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.7647058823529411,0,0,0,0,-0.004886205133980784,0.004777045232051376,0.003774680100842932
1893,2025-09-12 00:00:00+00:00,115795.1,116280.0,115357.6,509.45963376605204,118,SLOW_UP_LEG,1,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.7941176470588235,0,0,0,0,-0.006559863068471859,0.0031089398428776347,0.0007711897999137127
1894,2025-09-12 01:00:00+00:00,115329.5,115980.0,115305.1,521.2768027827622,118,SLOW_UP_LEG,0,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.8235294117647058,0,0,0,0,-0.0018633567300646772,0.0032402811076090426,0.005010860187549536
1895,2025-09-12 02:00:00+00:00,115332.5,115618.1,115196.9,514.1284597268515,118,SLOW_UP_LEG,0,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.8529411764705882,0,0,0,0,-0.0010309323044241144,0.004331823206815129,0.0041384692085925726
1896,2025-09-12 03:00:00+00:00,115138.3,115375.0,114993.0,504.69071260350495,118,FAST_UP_LEG,0,1.0,EXHAUSTION,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.8823529411764706,0,0,0,0,-0.0006374942134807335,0.006733641194980323,0.004235775584666415
1897,2025-09-12 04:00:00+00:00,115314.5,115452.8,115024.3,499.2485188461117,118,SLOW_UP_LEG,0,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.9117647058823529,0,0,0,0,0.0010449683257526157,0.0029103018267434347,0.003284062281846577
1898,2025-09-12 05:00:00+00:00,115559.6,115613.0,115266.0,488.373624642818,118,SLOW_UP_LEG,0,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.9411764705882353,0,0,0,0,0.001616481884672397,0.0008402590524715495,0.0021677125915977556
1899,2025-09-12 06:00:00+00:00,115270.5,115559.6,115204.9,478.8255085969033,118,SLOW_UP_LEG,0,1.0,IMPULSE,UP,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,LEG_START,0.9705882352941176,0,0,0,0,0.01000602929630733,0.003688714805609389,0.003588081946378352
1900,2025-09-12 07:00:00+00:00,115049.0,115358.0,115039.1,467.4022579828384,118,SLOW_UP_LEG,0,1.0,IMPULSE,UP,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,1.0,0,0,0,0,0.013143095550591538,0.005793183773870264,0.006058288207633269
1901,2025-09-12 08:00:00+00:00,115013.9,115243.5,114908.9,457.9163824126361,119,RANGE_LEG,0,0.06451612903225806,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,0.0,0,0,0,0,0.0,0.0,0.0
1902,2025-09-12 09:00:00+00:00,115010.0,115090.0,114833.8,443.5080693831619,119,TRANSITION_LEG,0,0.2222222222222222,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,0.09090909090909091,0,0,0,0,0.0,0.0,0.0
1903,2025-09-12 10:00:00+00:00,114928.4,115045.9,114880.8,423.62177871293545,119,TRANSITION_LEG,0,0.3333333333333333,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,0.18181818181818182,0,0,0,0,0.0,0.0,0.0
1904,2025-09-12 11:00:00+00:00,114863.0,115107.6,114850.0,411.7630802334405,119,TRANSITION_LEG,0,0.4444444444444444,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,0.2727272727272727,0,0,0,0,0.0,0.0,0.0
1905,2025-09-12 12:00:00+00:00,115035.5,115161.5,114681.5,416.6371459310519,119,RANGE_LEG,0,0.3225806451612903,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST|RET12_DOWN,LEG_START,0.36363636363636365,0,0,0,0,0.0,0.0,0.0
1906,2025-09-12 13:00:00+00:00,115114.6,115191.3,114771.9,416.83449265026314,119,TRANSITION_LEG,0,0.6666666666666666,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.45454545454545453,0,0,0,0,0.0,0.0,0.0
1907,2025-09-12 14:00:00+00:00,115213.6,115445.9,114818.7,431.86060031810126,119,TRANSITION_LEG,0,0.7777777777777778,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.5454545454545454,0,0,0,0,0.0,0.0,0.0
1908,2025-09-12 15:00:00+00:00,115064.9,115246.8,114880.0,427.21341458109424,119,RANGE_LEG,0,0.5161290322580645,IMPULSE,NONE,0,EMA_BULL_STACK|CLOSE_LT_EMA_FAST,LEG_START,0.6363636363636364,0,0,0,0,0.0,0.0,0.0
1909,2025-09-12 16:00:00+00:00,115435.0,115469.7,114989.9,430.9695992538734,119,TRANSITION_LEG,0,1.0,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.7272727272727273,0,0,0,0,0.0,0.0,0.0
1910,2025-09-12 17:00:00+00:00,115746.4,115879.1,115335.5,439.01462787859714,119,TRANSITION_LEG,0,1.0,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,LEG_START,0.8181818181818182,0,0,0,0,0.0,0.0,0.0
